,author,description,genre,title
10,Sara Zaske,"In the tradition of Bringing Up Bebe and Battle Hymn of the Tiger Mother, a clarion call and practical guide for a return to rational parenting, from an American woman who learned how to raise strong, self-reliant children by following the common sense approach of German parenting. When Sara Zaske moved from Oregon to Berlin with her husband and toddler, she knew the transition would be multi-layered, adding parenting and then the birth of another child into the mix. She was surprised to discover that German parents give their children a great deal of freedom--much more than Americans. In Berlin, kids walk to school by themselves, ride the subway alone, climb giant play structures, cut food with sharp knives, even play with fire. But what she didn't realize was that German parents did not share her fears and their children were thriving. Was she doing the opposite of what she intended, which was to raise capable children? Why was parenting culture so different in the States? Through her own family's often funny experiences as well as interviews with other parents, teachers, and experts, Zaske shares the many unexpected parenting lessons she learned from living in Germany. Achtung Baby reveals that today's Germans know something that American parents don't (or have perhaps forgotten) about raising kids with ""selbstandigkeit"" (self-reliance), and provides many new and practical ideas American parents can use to give their own children the freedom they need to grow into responsible, independent adults. A blend of memoir, research, and reporting, this book calls for a return to rational parenting and an exploration of the cultural shift that has occurred over the past few generations. Zaske illustrates how our American anxiety is a culturally specific rather than a globally shared modern stumbling block--which readers can overcome using Zaske's crucial insights into the German perspective on parenting.",Parenting,      Achtung Baby: An American Mom on the German Art of Raising Self-Reliant Children
11,Kate  Harris,"In the spirit of The Places in Between and A Field Guide to Getting Lost, this is a transcendent memoir about travelling wildly out of bounds on the fabled Silk Road. ""Carried me up into a state of excitement I haven't felt for years. It's a modern classic.""—Pico IyerAs a teenager, Kate Harris realized that the career she most craved—that of a generalist explorer, equal parts swashbuckler and philosopher—had gone extinct. From her small-town home in Ontario, it seemed as if Marco Polo, Magellan and their like had long ago mapped the whole earth. So she vowed to become a scientist and go to Mars.To pass the time before she could launch into outer space, Kate set off by bicycle down a short section of the fabled Silk Road with her childhood friend Mel Yule, then settled down to study at Oxford and MIT. Eventually the truth dawned on her: an explorer, in any day and age, is by definition the kind of person who refuses to live between the lines. And Harris had soared most fully out of bounds right here on Earth, travelling a bygone trading route on her bicycle. So she quit the laboratory and hit the Silk Road again with Mel, this time determined to bike it from beginning to end.Like Rebecca Solnit and Pico Iyer before her, Kate Harris offers a travel narrative at once exuberant and meditative, wry and rapturous. Weaving adventure and deep reflection with the history of science and exploration, Lands of Lost Borders explores the nature of limits and the wildness of a world that, like the self and like the stars, can never be fully mapped.",Travel,      Lands of Lost Borders: Out of Bounds on the Silk Road
12,Maddy Hunter,"Hoping to reach an expanded clientele of senior travellers, Emily Miceli, travel agency owner and tour escort, offers discounted fares to a handful of bloggers in exchange for highlighting her group’s tour of Cornwall, England. But when the quarrelsome host of their historic inn dies under suspicious circumstances, Emily worries that the bloggers’ coverage of the situation will torpedo her travel agency. To make matters worse, Emily is roped into running the inn, and not even a team effort from her friends can prevent impending disaster. As one guest goes missing and another turns up dead, Emily discovers that well-kept secrets and family treasure can provide more than enough motive for murder.",Mystery,"      Say No Moor
      
          (Passport to Peril #11)"
13,Meik Wiking,"Denmark is often said to be the happiest country in the world. That's down to one thing: hygge.'Hygge has been translated as everything from the art of creating intimacy to cosiness of the soul to taking pleasure from the presence of soothing things. My personal favourite is cocoa by candlelight...'You know hygge when you feel it. It is when you are cuddled up on a sofa with a loved one, or sharing comfort food with your closest friends. It is those crisp blue mornings when the light through your window is just right.Who better than Meik Wiking to be your guide to all things hygge? Meik is CEO of the Happiness Research Institute in Copenhagen and has spent years studying the magic of Danish life. In this beautiful, inspiring book he will help you be more hygge: from picking the right lighting and planning a dinner party through to creating an emergency hygge kit and even how to dress.Meik Wiking is the CEO of the Happiness Research Institute in Copenhagen. He is committed to finding out what makes people happy and has concluded that hygge is the magic ingredient that makes Danes the happiest nation in the world.",Nonfiction,      The Little Book of Hygge: The Danish Way to Live Well
14,Dion Leonard,"THE SUNDAY TIMES NO.2 BESTSELLERLike A Streecat Named Bob before it, Finding Gobi is a truly heart-warming story for animal lovers worldwide…In 2016, Dion Leonard, a seasoned ultramarathon runner, unexpectedly stumbled across a little stray dog while competing in a gruelling 155 mile race across the Gobi Desert. The lovable pup, who earned the name ‘Gobi’, proved that what she lacked in size, she more than made up for in heart, as she went step for step with Dion over the treacherous Tian Shan Mountains, managing to keep pace with him for nearly 80 miles.As Dion witnessed the incredible determination of this small animal, he felt something change within himself. In the past he had always focused on winning and being the best, but his goal now was simply to make sure that his new friend was safe, nourished and hydrated. Although Dion did not finish first, he felt he had won something far greater and promised to bring Gobi back to the UK for good to become a new addition to his family. This was the start of a journey neither of them would ever forget with a roller coaster ride of drama, grief, heartbreak, joy and love that changed their lives forever.Finding Gobi is the ultimate story of hope, of resilience and of friendship, proving once again, that dogs really are ‘man’s best friend.’",Nonfiction,      Finding Gobi: The true story of a little dog and an incredible journey
15,Ariel Levy,"When thirty-eight-year-old New Yorker writer Ariel Levy left for a reporting trip to Mongolia in 2012, she was pregnant, married, financially secure, and successful on her own terms. A month later, none of that was true. Levy picks you up and hurls you through the story of how she built an unconventional life and then watched it fall apart with astonishing speed. Like much of her generation, she was raised to resist traditional rules--about work, about love, and about womanhood. ""I wanted what we all want: everything. We want a mate who feels like family and a lover who is exotic, surprising. We want to be youthful adventurers and middle-aged mothers. We want intimacy and autonomy, safety and stimulation, reassurance and novelty, coziness and thrills. But we can't have it all.""In this memoir, Levy chronicles the adventure and heartbreak of being ""a woman who is free to do whatever she chooses."" Her own story of resilience becomes an unforgettable portrait of the shifting forces in our culture, of what has changed--and of what is eternal.",Autobiography,      The Rules Do Not Apply: A Memoir
16,Jenna Evans Welch,"“I made the wrong choice.”Lina is spending the summer in Tuscany, but she isn’t in the mood for Italy’s famous sunshine and fairy-tale landscape. She’s only there because it was her mother’s dying wish that she get to know her father. But what kind of father isn’t around for sixteen years? All Lina wants to do is get back home.But then she is given a journal that her mom had kept when she lived in Italy. Suddenly Lina’s uncovering a magical world of secret romances, art, and hidden bakeries. A world that inspires Lina, along with the ever-so-charming Ren, to follow in her mother’s footsteps and unearth a secret that has been kept for far too long. It’s a secret that will change everything she knew about her mother, her father—and even herself.People come to Italy for love and gelato, someone tells her, but sometimes they discover much more.",Young Adult,      Love & Gelato
17,Dave Eggers,"From the best-selling author of The Circle, the true story of a young Yemeni-American man, raised in San Francisco, who dreams of resurrecting the ancient art of Yemeni coffee but finds himself trapped in Sana'a by civil war--and his riveting tale of escape.Mokhtar Alkhanshali grew up in San Francisco, one of seven siblings brought up by Yemeni immigrants in a tiny apartment. At age twenty-four, unable to pay for college, he works as a doorman, until a statue of an Arab raising a cup of coffee awakens something in him. He sets out to learn the rich history of coffee in Yemen and the complex art of tasting and identifying varietals. He travels to Yemen and visits countless farms, collecting samples, eager to bring improved cultivation methods to the countryside. And he is on the verge of success when civil war engulfs Yemen in 2015. The US Embassy closes, Saudi bombs began to rain down on the country, and Mokhtar is trapped in Yemen. Desperate to escape, he embarks on a passage that has him negotiating with dueling political factions and twice kidnapped at gunpoint. With no other options, he hires a skiff to take him, and his coffee samples, across the Red Sea. A heart-pounding true story that weaves together the history of coffee, the ongoing Yemeni civil war, and the courageous journey of a young man--a Muslim and a US citizen--following the most American of dreams.",Nonfiction,      The Monk of Mokha
18,Jojo Moyes,"From the #1 New York Times bestselling author of Me Before You and After You, Paris for One and Other Stories is an irresistibly romantic collection filled with humor and heart.  ""A vicarious jolt of Parisian romance. . . Delightful."" -People Magazine ""An old-fashioned, feel-good love story. . . It's as if Moyes has booked a vacation and is taking us along. To Paris. Amour!"" -USA Today ""Dreamy escapism, a book you can curl up with and easily finish over a weekend, with or without a glass of wine."" -Miami HeraldNell is twenty-six and has never been to Paris. She's never even been on a romantic weekend away--to anywhere--before. Traveling abroad isn't really her thing. But when Nell's boyfriend fails to show up for their mini-vacation, she has the opportunity to prove everyone--including herself--wrong. Alone in Paris, Nell finds a version of herself she never knew existed: independent and intrepid. Could this turn out to be the most adventurous weekend of her life? Funny, charming, and irresistible, Paris for One is quintessential Jojo Moyes--as are the other stories that round out the collection.From the Hardcover edition.",Short Stories,      Paris for One and Other Stories
19,Maile Meloy,"From a beloved, award-winning writer, the much-anticipated novel about what happens when two families go on a tropical vacation - and the children go missing.When Liv and Nora decide to take their families on a holiday cruise, everyone is thrilled. The ship's comforts and possibilities seem infinite. The children - two eleven-year-olds, an eight-year-old, and a six-year-old—love the nonstop buffet and the independence they have at the Kids' Club. But when they all go ashore in beautiful Central America, a series of minor misfortunes leads the families farther and farther from the ship's safety. One minute the children are there, and the next they're gone. What follows is a riveting, revealing story told from the perspectives of the adults and the children, as the once-happy parents - now turning on one another and blaming themselves - try to recover their children and their lives. Celebrated for her ability to write vivid, spare, moving fiction, Maile Meloy shows how quickly the life we count on can fall away, and how a crisis changes everyone's priorities. The fast-paced, gripping plot of Do Not Become Alarmed carries with it an insightful, provocative examination of privilege, race, guilt, envy, the dilemmas of modern parenthood, and the challenge of living up to our own expectations.",Fiction,      Do Not Become Alarmed
20,Saroo Brierley,"When Saroo Brierley used Google Earth to find his long-lost home town half a world away, he made global headlines.Saroo had become lost on a train in India at the age of five. Not knowing the name of his family or where he was from, he survived for weeks on the streets of Kolkata, before being taken into an orphanage and adopted by a couple in Australia.Despite being happy in his new family, Saroo always wondered about his origins. He spent hours staring at the map of India on his bedroom wall. When he was a young man the advent of Google Earth led him to pore over satellite images of the country for landmarks he recognised. And one day, after years of searching, he miraculously found what he was looking for.Then he set off on a journey to find his mother.",Nonfiction,      A Long Way Home
21,Nina George,"“There are books that are suitable for a million people, others for only a hundred. There are even remedies—I mean books—that were written for one person only…A book is both medic and medicine at once. It makes a diagnosis as well as offering therapy. Putting the right novels to the appropriate ailments: that’s how I sell books.”Monsieur Perdu calls himself a literary apothecary. From his floating bookstore in a barge on the Seine, he prescribes novels for the hardships of life. Using his intuitive feel for the exact book a reader needs, Perdu mends broken hearts and souls. The only person he can't seem to heal through literature is himself; he's still haunted by heartbreak after his great love disappeared. She left him with only a letter, which he has never opened.After Perdu is finally tempted to read the letter, he hauls anchor and departs on a mission to the south of France, hoping to make peace with his loss and discover the end of the story. Joined by a bestselling but blocked author and a lovelorn Italian chef, Perdu travels along the country’s rivers, dispensing his wisdom and his books, showing that the literary world can take the human soul on a journey to heal itself.Internationally bestselling and filled with warmth and adventure, The Little Paris Bookshop is a love letter to books, meant for anyone who believes in the power of stories to shape people's lives.",Fiction,      The Little Paris Bookshop
22,John Hodgman,"Although his career as a bestselling author and on The Daily Show With Jon Stewart was founded on fake news and invented facts, in 2016 that routine didn't seem as funny to John Hodgman anymore. Everyone is doing it now. Disarmed of falsehood, he was left only with the awful truth: John Hodgman is an older white male monster with bad facial hair, wandering like a privileged Sasquatch through three wildernesses: the hills of Western Massachusetts where he spent much of his youth; the painful beaches of Maine that want to kill him (and some day will); and the metaphoric haunted forest of middle age that connects them.Vacationland collects these real life wanderings, and through them you learn of the horror of freshwater clams, the evolutionary purpose of the mustache, and which animals to keep as pets and which to kill with traps and poison. There is also some advice on how to react when the people of coastal Maine try to sacrifice you to their strange god.Though wildly, Hodgmaniacally funny as usual, it is also a poignant and sincere account of one human facing his forties, those years when men in particular must stop pretending to be the children of bright potential they were and settle into the failing bodies of the wiser, weird dads that they are.",Nonfiction,      Vacationland: True Stories from Painful Beaches
23,Lindsay Jayne Ashford,"Hoping to make a clean break from a fractured marriage, Agatha Christie boards the Orient Express in disguise. But unlike her famous detective Hercule Poirot, she can’t neatly unravel the mysteries she encounters on this fateful journey.Agatha isn’t the only passenger on board with secrets. Her cabinmate Katharine Keeling’s first marriage ended in tragedy, propelling her toward a second relationship mired in deceit. Nancy Nelson—newly married but carrying another man’s child—is desperate to conceal the pregnancy and teeters on the brink of utter despair. Each woman hides her past from the others, ferociously guarding her secrets. But as the train bound for the Middle East speeds down the track, the parallel courses of their lives shift to intersect—with lasting repercussions.Filled with evocative imagery, suspense, and emotional complexity, The Woman on the Orient Express explores the bonds of sisterhood forged by shared pain and the power of secrets.",Historical,      The Woman on the Orient Express
24,David Sedaris,"A guy walks into a bar car and...From here the story could take many turns. When this guy is David Sedaris, the possibilities are endless, but the result is always the same: he will both delight you with twists of humor and intelligence and leave you deeply moved. Sedaris remembers his father's dinnertime attire (shirtsleeves and underpants), his first colonoscopy (remarkably pleasant), and the time he considered buying the skeleton of a murdered Pygmy. With Let's Explore Diabetes with Owls, David Sedaris shows once again why his work has been called ""hilarious, elegant, and surprisingly moving"" (Washington Post).",Humor,      Let's Explore Diabetes with Owls
25,Caitlin Doughty,"The best-selling author of Smoke Gets in Your Eyes expands our sense of what it means to treat the dead with “dignity.”Fascinated by our pervasive terror of dead bodies, mortician Caitlin Doughty set out to discover how other cultures care for their dead. In rural Indonesia, she observes a man clean and dress his grandfather’s mummified body. Grandpa’s mummy has lived in the family home for two years, where the family has maintained a warm and respectful relationship. She meets Bolivian natitas (cigarette- smoking, wish- granting human skulls), and introduces us to a Japanese kotsuage, in which relatives use chopsticks to pluck their loved- ones’ bones from cremation ashes. With curiosity and morbid humor, Doughty encounters vividly decomposed bodies and participates in compelling, powerful death practices almost entirely unknown in America. Featuring Gorey-esque illustrations by artist Landis Blair, From Here to Eternity introduces death-care innovators researching green burial and body composting, explores new spaces for mourning— including a glowing- Buddha columbarium in Japan and America’s only open-air pyre— and reveals unexpected new possibilities for our own death rituals.A New York Times Bestseller",Nonfiction,      From Here to Eternity: Traveling the World to Find the Good Death
26,Kandi Steiner,"What makes you happy?That was the question Emery Reed asked me the day we met, and I couldn’t give him a single answer. I could have said my dog, or my books, or yoga — but I just stared.And then, I got in his car.It was crazy to take a road trip with a stranger, but after years of standing still, he was my one-way ticket to a new life, and I wasn’t going to miss it.We shared the same space, the same car, the same hotel room — and still, we were strangers. One day we’d be laughing, the next, we wouldn’t speak. Emery was surrounded by impenetrable walls, but I wanted in.Discovering his journal changed everything.I read his thoughts, words not meant for anyone’s eyes, and the more I learned about him, the harder I fell. It turned out nothing made Emery Reed happy, and I wanted to change that.I earned his trust by violating his privacy, and as wrong as it was, it worked — until one entry revealed a darkness I never knew existed, a timer I never knew was ticking.Suddenly, what made me happy was saving Emery from himself. I just didn’t know if I could.",Romance,      On the Way to You
27,Catherine Ryan Hyde,"August Shroeder, a burned-out teacher, has been sober since his 19-year-old son died. Every year he's spent the summer on the road, but making it to Yellowstone this year means everything. The plan had been to travel there with his son, but now August is making the trip with Philip's ashes instead. An unexpected twist of fate lands August with two extra passengers for his journey, two half-orphans with nowhere else to go.What none of them could have known was how transformative both the trip and the bonds that develop between them would prove, driving each to create a new destiny together.",Fiction,      Take Me with You
28,Bill Bryson,"Subtitle: Rediscovering America on the Appalachian Trail. The Appalachian Trail stretches from Georgia to Maine and covers some of the most breathtaking terrain in America–majestic mountains, silent forests, sparking lakes. If you’re going to take a hike, it’s probably the place to go. And Bill Bryson is surely the most entertaining guide you’ll find. He introduces us to the history and ecology of the trail and to some of the other hardy (or just foolhardy) folks he meets along the way–and a couple of bears. Already a classic, A Walk in the Woods  will make you long for the great outdoors (or at least a comfortable chair to sit and read in).",Nonfiction,      A Walk in the Woods
29,Bill Bryson,"A CLASSIC FROM THE NEW YORK TIMES BESTSELLING AUTHOR OF ONE SUMMER Every time Bill Bryson walks out the door, memorable travel literature threatens to break out. His previous excursion along the Appalachian Trail resulted in the sublime national bestseller A Walk in the Woods. In A Sunburned Country is his report on what he found in an entirely different place: Australia, the country that doubles as a continent, and a place with the friendliest inhabitants, the hottest, driest weather, and the most peculiar and lethal wildlife to be found on the planet. The result is a deliciously funny, fact-filled, and adventurous performance by a writer who combines humor, wonder, and unflagging curiousity.Despite the fact that Australia harbors more things that can kill you in extremely nasty ways than anywhere else, including sharks, crocodiles, snakes, even riptides and deserts, Bill Bryson adores the place, and he takes his readers on a rollicking ride far beyond that beaten tourist path. Wherever he goes he finds Australians who are cheerful, extroverted, and unfailingly obliging, and these beaming products of land with clean, safe cities, cold beer, and constant sunshine fill the pages of this wonderful book. Australia is an immense and fortunate land, and it has found in Bill Bryson its perfect guide.",Travel,      In a Sunburned Country
30,Bill Bryson,"""Suddenly, in the space of a moment, I realized what it was that I loved about Britain-which is to say, all of it.""After nearly two decades spent on British soil, Bill Bryson - bestselling author of The Mother Tongue and Made in America-decided to return to the United States. (""I had recently read,"" Bryson writes, ""that 3.7 million Americans believed that they had been abducted by aliens at one time or another, so it was clear that my people needed me."") But before departing, he set out on a grand farewell tour of the green and kindly island that had so long been his home.Veering from the ludicrous to the endearing and back again, Notes from a Small Island is a delightfully irreverent jaunt around the unparalleled floating nation that has produced zebra crossings, Shakespeare, Twiggie Winkie's Farm, and places with names like Farleigh Wallop and Titsey. The result is an uproarious social commentary that conveys the true glory of Britain, from the satiric pen of an unapologetic Anglophile.",Travel,"      Notes from a Small Island
      
          (Notes from a Small Island #1)"
31,Elizabeth Gilbert,"A celebrated writer's irresistible, candid, and eloquent account of her pursuit of worldly pleasure, spiritual devotion, and what she really wanted out of life. Around the time Elizabeth Gilbert turned thirty, she went through an early-onslaught midlife crisis. She had everything an educated, ambitious American woman was supposed to want—a husband, a house, a successful career. But instead of feeling happy and fulfilled, she was consumed with panic, grief, and confusion. She went through a divorce, a crushing depression, another failed love, and the eradication of everything she ever thought she was supposed to be. To recover from all this, Gilbert took a radical step. In order to give herself the time and space to find out who she really was and what she really wanted, she got rid of her belongings, quit her job, and undertook a yearlong journey around the world—all alone. Eat, Pray, Love is the absorbing chronicle of that year. Her aim was to visit three places where she could examine one aspect of her own nature set against the backdrop of a culture that has traditionally done that one thing very well. In Rome, she studied the art of pleasure, learning to speak Italian and gaining the twenty-three happiest pounds of her life. India was for the art of devotion, and with the help of a native guru and a surprisingly wise cowboy from Texas, she embarked on four uninterrupted months of spiritual exploration. In Bali, she studied the art of balance between worldly enjoyment and divine transcendence. She became the pupil of an elderly medicine man and also fell in love the best way—unexpectedly. An intensely articulate and moving memoir of self-discovery, Eat, Pray, Love is about what can happen when you claim responsibility for your own contentment and stop trying to live in imitation of society’s ideals. It is certain to touch anyone who has ever woken up to the unrelenting need for change.",Nonfiction,"      Eat, Pray, Love"
32,Bill Bryson,"Bill Bryson's first travel book, The Lost Continent, was unanimously acclaimed as one of the funniest books in years. In Neither Here nor There he brings his unique brand of humour to bear on Europe as he shoulders his backpack, keeps a tight hold on his wallet, and journeys from Hammerfest, the northernmost town on the continent, to Istanbul on the cusp of Asia. Fluent in, oh, at least one language, he retraces his travels as a student twenty years before.Whether braving the homicidal motorist of Paris, being robbed by gypsies in Florence, attempting not to order tripe and eyeballs in a German restaurant, window-shopping in the sex shops of the Reeperbahn or disputing his hotel bill in Copenhagen, Bryson takes in the sights, dissects the culture and illuminates each place and person with his hilariously caustic observations. He even goes to Liechtenstein.",Travel,      Neither Here nor There: Travels in Europe
33,Cheryl Strayed,"At twenty-two, Cheryl Strayed thought she had lost everything. In the wake of her mother’s death, her family scattered and her own marriage was soon destroyed. Four years later, with nothing more to lose, she made the most impulsive decision of her life. With no experience or training, driven only by blind will, she would hike more than a thousand miles of the Pacific Crest Trail from the Mojave Desert through California and Oregon to Washington State — and she would do it alone.Told with suspense and style, sparkling with warmth and humor, Wild powerfully captures the terrors and pleasures of one young woman forging ahead against all odds on a journey that maddened, strengthened, and ultimately healed her.",Nonfiction,      Wild: From Lost to Found on the Pacific Crest Trail
