,author,description,genre,title
19,Lauren Slater,"A groundbreaking and revelatory history of our major psychotropic drugs, from ""a thoroughly exhilarating and entertaining writer"" (Washington Post). 	Although one in five Americans now takes at least one psychotropic drug, the fact remains that nearly seventy years after doctors first began prescribing them, we still don't know exactly how or why these drugs work--or don't work--on what ails our brains. Blue Dreams offers the explosive story of the discovery, invention, people, and science behind our licensed narcotics, as told by a riveting writer and psychologist who shares her own intimate experience with the highs and lows of psychiatry's drugs.	Lauren Slater's account ranges from the earliest, Thorazine and lithium, up through Prozac and other antidepressants, as well as Ecstasy, ""magic mushrooms,"" the most cutting-edge memory drugs, and even neural implants. Along the way, she narrates the history of psychiatry itself, illuminating the imprint its colorful little capsules have left on millions of brains worldwide, and demonstrating how these wonder drugs may heal us or hurt us.",Nonfiction,      Blue Dreams: The Science and the Story of the Drugs that Changed Our Minds
20,Joel Richard Paul,"The remarkable story of John Marshall who, as chief justice, statesman, and diplomat, shaped the foundation of the United States.No member of America's Founding Generation had a greater impact on the Constitution and the Supreme Court than John Marshall, and no one did more to preserve the delicate unity of the fledgling United States. From the nation's founding in 1776 and for the next forty years, Marshall was at the center of every political battle. As Chief Justice of the United States - the longest-serving in history - he established the independence of the judiciary and the supremacy of the federal Constitution and courts. As the leading Federalist in Virginia, he rivaled his cousin Thomas Jefferson in influence. As a diplomat and secretary of state, he defended American sovereignty against France and Britain, counseled President John Adams, and supervised the construction of the city of Washington. D.C.This is the astonishing true story of how a rough-cut frontiersman - born in Virginia in 1755 and with little formal education - invented himself as one of the nation's preeminent lawyers and politicians who then reinvented the Constitution to forge a stronger nation. Without Precedent is the engrossing account of the life and times of this exceptional man, who with cunning, imagination, and grace shaped America's future as he held together the Supreme Court, the Constitution, and the country itself.",Biography,      Without Precedent: Chief Justice John Marshall and His Times
21,Bryan Caplan,"Despite being immensely popular--and immensely lucrative—education is grossly overrated. In this explosive book, Bryan Caplan argues that the primary function of education is not to enhance students' skill but to certify their intelligence, work ethic, and conformity—in other words, to signal the qualities of a good employee. Learn why students hunt for easy As and casually forget most of what they learn after the final exam, why decades of growing access to education have not resulted in better jobs for the average worker but instead in runaway credential inflation, how employers reward workers for costly schooling they rarely if ever use, and why cutting education spending is the best remedy.Caplan draws on the latest social science to show how the labor market values grades over knowledge, and why the more education your rivals have, the more you need to impress employers. He explains why graduation is our society's top conformity signal, and why even the most useless degrees can certify employability. He advocates two major policy responses. The first is educational austerity. Government needs to sharply cut education funding to curb this wasteful rat race. The second is more vocational education, because practical skills are more socially valuable than teaching students how to outshine their peers.Romantic notions about education being ""good for the soul"" must yield to careful research and common sense — The Case against Education points the way.",Education,      The Case Against Education: Why the Education System Is a Waste of Time and Money
22,Erin E. Moulton,"“There are days when I am less stardust than sawdust, less survivor than victim, but that does not mean that the reclamation of my own body is any less eternal.” –Jane Cochrane“How to describe the feeling of not being believed? It is the feeling of disappearing.” –Stephanie Oakes“I used to want to hurt you, to break you, to give you the sort of nightmares I still have so many years later.” –Melissa Marr“It’s so easy to say you’ll fight when it’s not happening to you. But then it was happening to me. And I locked up. My bones had all linked together and I was still.” –Bryson McCroneThings We Haven’t Said is a powerful collection of poems, essays, letters, vignettes and interviews written by a diverse group of impressive adults who survived sexual violence as children and adolescents. Structured to incorporate creative writing to engage the reader and informative interviews to dig for context, this anthology is a valuable resource of hope, grit and honest conversation that will help teens tackle the topic of sexual violence, upend stigma and maintain hope for a better future.",Nonfiction,      Things We Haven't Said: Sexual Violence Survivors Speak Out
23,Krystal A. Sital,"There, in a lush landscape of fire-petaled immortelle trees and vast plantations of coffee and cocoa, where the three hills along the southern coast act as guardians against hurricanes, Krystal A. Sital grew up idolizing her grandfather, a wealthy Hindu landowner. Years later, to escape crime and economic stagnation on the island, the family resettled in New Jersey, where Krystal’s mother works as a nanny, and the warmth of Trinidad seems a pretty yet distant memory. But when her grandfather lapses into a coma after a fall at home, the women he has terrorized for decades begin to speak, and a brutal past comes to light.In the lyrical patois of her mother and grandmother, Krystal learns the long-held secrets of their family’s past, and what it took for her foremothers to survive and find strength in themselves. The relief of sharing their stories draws the three women closer, the music of their voices and care for one another easing the pain of memory.Violence, a rigid ethnic and racial caste system, and a tolerance of domestic abuse—the harsh legacies of plantation slavery—permeate the history of Trinidad. On the island’s plantations, in its growing cities, and in the family’s new home in America, Secrets We Kept tells a story of ambition and cruelty, endurance and love, and most of all, the bonds among women and between generations that help them find peace with the past.",Autobiography,      Secrets We Kept: Three Women of Trinidad
24,Elizabeth Catte,"In 2016, headlines declared Appalachia ground zero for America’s “forgotten tribe” of white working class voters. Journalists flocked to the region to extract sympathetic profiles of families devastated by poverty, abandoned by establishment politics, and eager to consume cheap campaign promises. What You Are Getting Wrong About Appalachia is a frank assessment of America’s recent fascination with the people and problems of the region. The book analyzes trends in contemporary writing on Appalachia, presents a brief history of Appalachia with an eye toward unpacking Appalachian stereotypes, and provides examples of writing, art, and policy created by Appalachians as opposed to for Appalachians. The book offers a must-needed insider’s perspective on the region.",Nonfiction,      What You Are Getting Wrong About Appalachia
25,Melissa A. Schilling,"The science behind the traits and quirks that drive creative geniuses to make spectacular breakthroughsWhat really distinguishes the people who literally change the world--those creative geniuses who give us one breakthrough after another? What differentiates Marie Curie or Elon Musk from the merely creative, the many one-hit wonders among us?Melissa Schilling, one of the world's leading experts on innovation, invites us into the lives of eight people--Albert Einstein, Benjamin Franklin, Elon Musk, Dean Kamen, Nikola Tesla, Marie Curie, Thomas Edison, and Steve Jobs--to identify the traits and experiences that drove them to make spectacular breakthroughs, over and over again. While all innovators possess incredible intellect, intellect alone, she shows, does not create a breakthrough innovator. It was their personal, social, and emotional quirkiness that enabled true genius to break through--not just once but again and again.Nearly all of the innovators, for example, exhibited high levels of social detachment that enabled them to break with norms, an almost maniacal faith in their ability to overcome obstacles, and a passionate idealism that pushed them to work with intensity even in the face of criticism or failure. While these individual traits would be unlikely to work in isolation--being unconventional without having high levels of confidence, effort, and goal directedness might, for example, result in rebellious behavior that does not lead to meaningful outcomes--together they can fuel both the ability and drive to pursue what others deem impossible. Schilling shares the science behind the convergence of traits that increases the likelihood of success. And, as Schilling also reveals, there is much to learn about nurturing breakthrough innovation in our own lives--in, for example, the way we run organizations, manage people, and even how we raise our children.",Nonfiction,"      Quirky: The Remarkable Story of the Traits, Foibles, and Genius of Breakthrough Innovators Who Changed the World"
26,Isaac Butler,"The oral history of Angels in America, told by artists who created it and audiences forever changed by it-a moving account of the AIDS era, essential queer history, and an exuberant backstage taleWhen Tony Kushner's Angels in America hit Broadway in 1993, it won the Pulitzer Prize, swept the Tonys, and changed the way gay lives were represented in popular culture. Mike Nichols' 2003 HBO adaptation starring Meryl Streep, Mary-Louise Parker, and Al Pacino was itself a tour de force, winning 11 Emmys and introducing the play to an even wider public. This generation-defining classic continues to shock, move, and inspire viewers worldwide.Now, on the 25th anniversary of that Broadway premiere, Isaac Butler and Dan Kois offer the definitive account of Angels in America in the most fitting way possible: through oral history, nearly 200 voices in vibrant conversation and debate. The intimate storytelling of actors (including Streep, Parker, Jeffrey Wright, and Nathan Lane), directors, producers, and Kushner himself reveals the turmoil of the play's birth-a hard-won miracle in the face of artistic roadblocks, technical disasters, and disputes both legal and creative. And historians and critics help to situate the play in the arc of American culture, from the staunch activism of the AIDS crisis through civil-rights triumphs to our current era, whose politics are a dark echo of the Reagan '80s. The World Only Spins Forward is both a rollicking theater saga and an uplifting testament to one of the great works of American art of the past century, from its gritty San Francisco premiere to the starry revival that electrified London in 2017.",Nonfiction,      The World Only Spins Forward: The Ascent of Angels in America
27,Benn Steil,"The award-winning author of Battle of Bretton Woods reveals the gripping history behind the Marshall Plan—told with verve, insight, and particular resonance for today.In the wake of World War II, with Britain’s empire collapsing and Stalin on the rise, US officials under new secretary of state George C. Marshall set out with a plan to reconstruct Western Europe as a bulwark against communist authoritarianism. Their massive, costly, and ambitious undertaking would confront Europeans and Americans alike with a vision at odds with their history and self-conceptions. In the process, they would drive the creation of NATO, the European Union, and a Western identity that continues to shape world events.Focusing on the critical years 1947 to 1949, Benn Steil’s thrilling account brings to life the seminal episodes marking the collapse of postwar US-Soviet relations—the Prague coup, the Berlin blockade, and the division of Germany. In each case, we see and understand like never before Stalin’s determination to crush the Marshall Plan and undermine American power in Europe.Given the current echoes of the Cold War, as Putin’s Russia rattles the world order, the tenuous balance of power and uncertain global order of the late 1940s is as relevant as ever. The Marshall Plan provides thorough context into understanding today’s international landscape. Bringing to bear fascinating new material from American, Russian, German, and other European archives, Steil’s account will forever change how we see the birth of the Cold War and the Marshall Plan. A polished and masterly work of historical narrative, this is an instant classic of Cold War literature.",History,      The Marshall Plan: Dawn of the Cold War
28,Tina Alexis Allen,"Actress and playwright Tina Alexis Allen’s audacious memoir unravels her privileged suburban Catholic upbringing that was shaped by her formidable father—a man whose strict religious devotion and dedication to his large family hid his true nature and a life defined by deep secrets and dangerous lies.The youngest of thirteen children in a devout Catholic family, Tina Alexis Allen grew up in 1980s suburban Maryland in a house ruled by her stern father, Sir John, an imposing, British-born authoritarian who had been knighted by the Pope. Sir John supported his large family running a successful travel agency that specialized in religious tours to the Holy Land and the Vatican for pious Catholics.But his daughter, Tina, was no sweet and innocent Catholic girl. A smart-mouthed high school basketball prodigy, she harbored a painful secret: she liked girls. When Tina was eighteen her father accidently discovered the truth about her sexuality. Instead of dragging her to the family priest and lecturing her with tearful sermons about sin and damnation, her father shocked her with his honest response. He, too, was gay.The secret they shared about their sexuality brought father and daughter closer, and the two became trusted confidants and partners in a relationship that eventually spiraled out of control. Tina and Sir John spent nights dancing in gay clubs together, experimenting with drugs, and engaging in sex with their respective partners in public places—all while keeping the rest of their family in the dark.Outside of their wild clandestine escapades, Sir John made Tina his heir apparent at the travel agency. Drawn deeper into the business, Tina soon became suspicious of her father’s frequent business trips, his multiple passports and cache of illegal documents, and the briefcases full of cash that mysteriously appeared and quickly vanished. Digging deeper, she uncovered a disturbing facet beyond the stunning double-life of the father she thought she knew.A riveting and cinematic true tale stranger and twistier than fiction, Hiding Out is an astonishing story of self-discovery, family, secrets, and the power of the truth to set us free.",Autobiography,"      Hiding Out: A Memoir of Drugs, Deception, and Double Lives"
29,Jake Shears,"“Wow! So brutally honest and such a really addictive read.” —Elton John“One courageous joyride of a memoir. It should be illegal for rock stars to write so beautifully.” —Armistead Maupin“A wild, sexy, emotional ride through underground New York at the millennium…a tale that speaks to the outsider in all of us.” —Andy CohenIn this deeply affecting memoir, one of rock music’s most entrancing figures transforms the vividness of his musical world into an unforgettable literary account of overcoming odds and finding his true voice.Long before hitting the stage as the lead singer of the iconic glam rock band Scissor Sisters, Jake Shears was Jason Sellards, a teenage boy living a fraught life, resulting in a confusing and confining time in high school as his classmates bullied him and few teachers showed sympathy.It wasn’t until years later, while living and studying in New York City, that Jason would find his voice as an artist and, with a group of friends and musicians who were also thirsting for stardom and freedom, form the band Scissor Sisters. First performing in the smoky gay nightclubs of New York, then finding massive success in the United Kingdom, Scissor Sisters would become revered by the LGBTQ community, sell out venues worldwide, and win multiple accolades with hits like “Take Your Mama” and “I Don’t Feel Like Dancin’,” as well as their cult-favorite cover of Pink Floyd’s “Comfortably Numb.”Candid and courageous, Shears’s writing sings with the same powerful, spirited presence that he brings to his live performances. Following a misfit boy’s development into a dazzling rock star, Boys Keep Swinging is a raucously entertaining memoir that will be an inspiration to anyone with determination and a dream.",Autobiography,      Boys Keep Swinging: A Memoir
30,Howard Blum," The New York Times bestselling author of Dark Invasion and The Last Goodnight once again illuminates the lives of little-known individuals who played a significant role in America’s history as he chronicles the incredible true story of a critical, recently declassified counterintelligence mission and two remarkable agents whose story has been called ""the greatest secret of the Cold War.""In 1946, genius linguist and codebreaker Meredith Gardner discovered that the KGB was running an extensive network of strategically placed spies inside the United States, whose goal was to infiltrate American intelligence and steal the nation’s military and atomic secrets. Over the course of the next decade, he and young FBI supervisor Bob Lampshere worked together on Venona, a top-secret mission to uncover the Soviet agents and protect the Holy Grail of Cold War espionage—the atomic bomb.Opposites in nearly every way, Lampshere and Gardner relentlessly followed a trail of clues that helped them identify and take down these Reds one by one, including Julius and Ethel Rosenberg. But at the center of this spy ring, seemingly beyond the American agents’ grasp, was the mysterious master spy who pulled the strings of the KGB’s extensive campaign, dubbed Operation Enormoz by Russian Intelligence headquarters. Lampshere and Gardner began to suspect that a mole buried deep in the American intelligence community was feeding Moscow Center information on Venona. They raced to unmask the traitor and prevent the Soviets from fulfilling Soviet Premier Nikita Khrushchev’s threat: ""We shall bury you!""A breathtaking chapter of American history and a page-turning mystery that plays out against the tense, life-and-death gamesmanship of the Cold War, this twisting thriller begins at the end of World War II and leads all the way to the execution of the Rosenbergs—a result that haunted both Gardner and Lampshere to the end of their lives.",History,      In the Enemy's House
31,Gregg Easterbrook,"Is civilization teetering on the edge of a cliff? Or are we just climbing higher than ever?Most people who read the news would tell you that 2017 is one of the worst years in recent memory. We're facing a series of deeply troubling, even existential problems: fascism, terrorism, environmental collapse, racial and economic inequality, and more.Yet this narrative misses something important: by almost every meaningful measure, the modern world is better than it ever has been. In the United States, disease, crime, discrimination, and most forms of pollution are in long-term decline, while longevity and education keep rising and economic indicators are better than in any past generation. Worldwide, malnutrition and extreme poverty are at historic lows, and the risk of dying by war or violence is the lowest in human history.It's not a coincidence that we're confused--our perspectives on the world are blurred by the rise of social media, the machinations of politicians, and our own biases. Meanwhile, political reforms like the Clean Air Act and technological innovations like the hybridization of wheat have saved huge numbers of lives. In that optimistic spirit, Easterbrook offers specific policy reforms to address climate change, inequality, and other problems, and reminds us that there is real hope in conquering such challenges. In an age of discord and fear-mongering, It's Better Than It Looks will profoundly change your perspective on who we are, where we're headed, and what we're capable of.",Nonfiction,      It’s Better Than It Looks: Reasons for Optimism in an Age of Fear
32,Roseann Lake,"Forty years ago, China enacted the one-child policy, only recently relaxed. Among many other unintended consequences, it resulted in both an enormous gender imbalance—with a predicted twenty million more men than women of marriage age by 2020—and China’s first generations of only-daughters. Given the resources normally reserved for boys, these girls were pushed to study, excel in college, and succeed in careers, as if they were sons.Now living in an economic powerhouse, enough of these women have decided to postpone marriage—or not marry at all—to spawn a label: ""leftovers."" Unprecedentedly well-educated and goal-oriented, they struggle to find partners in a society where gender roles have not evolved as vigorously as society itself, and where new professional opportunities have made women less willing to compromise their careers or concede to marriage for the sake of being wed. Further complicating their search for a mate, the vast majority of China’s single men reside in and are tied to the rural areas where they were raised. This makes them geographically, economically, and educationally incompatible with city-dwelling “leftovers,” who also face difficulty in partnering with urban men, given the urban men’s general preference for more dutiful, domesticated wives.Part critique of China’s paternalistic ideals, part playful portrait of the romantic travails of China’s trailblazing women and their well-meaning parents who are anxious to see their daughters snuggled into traditional wedlock, Roseann Lake’s Leftover in China focuses on the lives of four individual women against a backdrop of colorful anecdotes, hundreds of interviews, and rigorous historical and demographic research to show how these ""leftovers"" are the linchpin to China’s future.",Nonfiction,      Leftover in China: The Women Shaping the World's Next Superpower
33,Ben Austen,"Joining the ranks of Evicted, The Warmth of Other Sons, and classic works of literary non-fiction by Alex Kotlowitz and J. Anthony Lukas, High-Risers braids personal narratives, city politics, and national history to tell the timely and epic story of Chicago’s Cabrini-Green, America’s most iconic public housing project.Built in the 1940s atop an infamous Italian slum, Cabrini-Green grew to twenty-three towers and a population of 20,000—all of it packed onto just seventy acres a few blocks from Chicago’s ritzy Gold Coast. Cabrini-Green became synonymous with crime, squalor, and the failure of government. For the many who lived there, it was also a much-needed resource—it was home. By 2011, every high-rise had been razed, the island of black poverty engulfed by the white affluence around it, the families dispersed.In this novelistic and eye-opening narrative, Ben Austen tells the story of America’s public housing experiment and the changing fortunes of American cities. It is an account told movingly though the lives of residents who struggled to make a home for their families as powerful forces converged to accelerate the housing complex’s demise. Beautifully written, rich in detail, and full of moving portraits, High-Risers is a sweeping exploration of race, class, popular culture, and politics in modern America that brilliantly considers what went wrong in our nation’s effort to provide affordable housing to the poor—and what we can learn from those mistakes.",Nonfiction,      High-Risers: Cabrini-Green and the Fate of American Public Housing
34,Raditya Dika,"Hal kedua yang gue nggak sempat kasih tahu Iman: jadi orang yang dikenal publik harus tahan dengan asumsi-asumsi orang. Misalnya, orang-orang penuh dengan asumsi yang salah. Gue kurusan dikit, dikomentarin orang yang baru ketemu, ‘Bang Radit, kurusan, deh. Buat film baru, ya?’ Gue geleng, ‘Enggak.’ Gue bilang, ‘Emang lagi diet aja.’ Dia malah balas bilang, ‘Ah, bohong! Paling abis putus cinta, kan?’Giliran gue potong rambut botak, ada orang yang ketemu gue di mall nanya, ‘Wah botak sekarang? Lagi shooting Tuyul dan Mbak Yul Reborn, ya, Bang?’ Kalau udah gitu gue cuma terkekeh sambil jawab, ‘Enggak, lagi cosplay jadi kacang Sukro, nih.’*****Ubur-ubur Lembur adalah buku komedi Raditya Dika. Bercerita tentang pengalamannya belajar hidup dari apa yang dia cintai, sambil menemukan hal remeh untuk ditertawakan di sepanjang perjalanan.Seluruh bab di dalamnya diangkat dari kisah nyata.",Nonfiction,      Ubur-ubur Lembur
35,John Heminway,"The remarkable story of one woman's search for a new life in Africa in the wake of World War II--a life that sparked a heroic career, but also hid a secret past.Dr. Anne Spoerry treated hundreds of thousands of people across rural Kenya over the span of fifty years. A member of the renowned Flying Doctors Service, the French-born Spoerry learned how to fly a plane at the age of forty-five and earned herself the cherished nickname, ""Mama Daktari""--""Mother Doctor""--from the people of Kenya. Yet few knew what drove her from post-World War II Europe to Africa. Now, in the first comprehensive account of her life, Dr. Spoerry's revered selflessness gives way to a past marked by rebellion, submission, and personal decisions that earned her another nickname--this one sinister--working as a ""doctor"" in a Nazi concentration camp.In Full Flight explores the question of whether it is possible to rewrite one's troubled past simply by doing good in the present. Informed by Spoerry's own journals, a trove of previously untapped files, and numerous interviews with those who knew her in Europe or Africa, John Heminway takes readers on a remarkable journey across a haunting African landscape and into a dramatic life punctuated by both courage and weakness and driven by a powerful need to atone.",Nonfiction,      In Full Flight: A Story of Africa and Atonement
36,Amy Thomas,"From the author of Paris, My Sweet comes the story of a modern woman embracing love, motherhood, and all the courses life has to offer,On an island where finding love can be just as hard as finding a dinner reservation on a Friday night, Amy Thomas never imagined a family would fit into her lifestyle. So when Amy finds herself turning forty, moving to Brooklyn, and making way for a baby with a new man in her life, she realizes that starting over may be her biggest opportunity yet.But how do you balance staying out all night dancing with staying up all night soothing a baby? Can a lifelong city girl trade in spontaneity for domesticity? Set amid the backdrop of Brooklyn and Manhattan's foodie scenes, Amy sets out to make her second act even sweeter than the first.",Autobiography,"      Brooklyn in Love: A Delicious Memoir of Food, Family, and Finding Yourself"
37,Yasha Levine,"The internet is the most effective weapon the government has ever built.In this fascinating book, investigative reporter Yasha Levine uncovers the secret origins of the internet, tracing it back to a Pentagon counterinsurgency surveillance project.A visionary intelligence officer, William Godel, realized that the key to winning the war in Vietnam was not outgunning the enemy, but using new information technology to understand their motives and anticipate their movements. This idea--using computers to spy on people and groups perceived as a threat, both at home and abroad--drove ARPA to develop the internet in the 1960s, and continues to be at the heart of the modern internet we all know and use today. As Levine shows, surveillance wasn't something that suddenly appeared on the internet; it was woven into the fabric of the technology.But this isn't just a story about the NSA or other domestic programs run by the government. As the book spins forward in time, Levine examines the private surveillance business that powers tech-industry giants like Google, Facebook, and Amazon, revealing how these companies spy on their users for profit, all while doing double duty as military and intelligence contractors. Levine shows that the military and Silicon Valley are effectively inseparable: a military-digital complex that permeates everything connected to the internet, even coopting and weaponizing the antigovernment privacy movement that sprang up in the wake of Edward Snowden.With deep research, skilled storytelling, and provocative arguments, Surveillance Valley will change the way you think about the news--and the device on which you read it.",Nonfiction,      Surveillance Valley: The Secret Military History of the Internet
38,Kevin Toolis,"An intimate, lyrical look at the ancient rite of the Irish wake--and the Irish way of overcoming our fear of deathDeath is a whisper for most of us. Instinctively we feel we should dim the lights, pull the curtains, and speak softly. But on a remote island off the coast of Ireland's County Mayo, death has a louder voice.Each day, along with reports of incoming Atlantic storms, the local radio runs a daily roll call of the recently departed. The islanders go in great numbers, young and old alike, to be with their dead. They keep vigil with the corpse and the bereaved company through the long hours of the night. They dig the grave with their own hands and carry the coffin on their own shoulders. The islanders cherish the dead--and amid the sorrow, they celebrate life, too.In My Father's Wake, acclaimed author and award-winning filmmaker Kevin Toolis unforgettably describes his own father's wake and explores the wider history and significance of this ancient and eternal Irish ritual. Perhaps we, too, can all find a better way to deal with our mortality--by living and loving as the Irish do.",Autobiography,"      My Father's Wake: How the Irish Teach Us to Live, Love, and Die"
39,Zak Dychtwald,"The 24-year old author, who is fluent in Chinese, examines the future of China through the lens of the Jiu Ling Hou--the generation born after 1990.A close up look at the Chinese generation born after 1990 exploring through personal encounters how young Chinese feel about everything from money and sex, to their government, the West, and China's shifting role in the world--not to mention their love affair with food, karaoke, and travel. Set primarily in the Eastern 2nd tier city of Suzhou and the budding Western metropolis of Chengdu, the book charts the touchstone issues this young generation faces. From single-child pressure, to test taking madness and the frenzy to buy an apartment as a prerequisite to marriage, from one-night-stands to an evolving understanding of family, Young China offers a fascinating portrait of the generation who will define what it means to be Chinese in the modern era.Zak Dychtwald was twenty when he first landed in China. He spent years deeply immersed in the culture, learning the language and hanging out with his peers, in apartment shares and hostels, on long train rides and over endless restaurant meals.",Nonfiction,      Young China: How the Restless Generation Will Change Their Country and the World
40,Adam Winkler,"We the Corporations chronicles the astonishing story of one of the most successful yet least well-known “civil rights movements” in American history. Hardly oppressed like women and minorities, business corporations, too, have fought since the nation’s earliest days to gain equal rights under the Constitution—and today have nearly all the same rights as ordinary people.Exposing the historical origins of Citizens United and Hobby Lobby, Adam Winkler explains how those controversial Supreme Court decisions extending free speech and religious liberty to corporations were the capstone of a centuries-long struggle over corporate personhood and constitutional protections for business. Beginning his account in the colonial era, Winkler reveals the profound influence corporations had on the birth of democracy and on the shape of the Constitution itself. Once the Constitution was ratified, corporations quickly sought to gain the rights it guaranteed. The first Supreme Court case on the rights of corporations was decided in 1809, a half-century before the first comparable cases on the rights of African Americans or women. Ever since, corporations have waged a persistent and remarkably fruitful campaign to win an ever-greater share of individual rights.Although corporations never marched on Washington, they employed many of the same strategies of more familiar civil rights struggles: civil disobedience, test cases, and novel legal claims made in a purposeful effort to reshape the law. Indeed, corporations have often been unheralded innovators in constitutional law, and several of the individual rights Americans hold most dear were first secured in lawsuits brought by businesses.Winkler enlivens his narrative with a flair for storytelling and a colorful cast of characters: among others, Daniel Webster, America’s greatest advocate, who argued some of the earliest corporate rights cases on behalf of his business clients; Roger Taney, the reviled Chief Justice, who surprisingly fought to limit protections for corporations—in part to protect slavery; and Roscoe Conkling, a renowned politician who deceived the Supreme Court in a brazen effort to win for corporations the rights added to the Constitution for the freed slaves. Alexander Hamilton, Teddy Roosevelt, Huey Long, Ralph Nader, Louis Brandeis, and even Thurgood Marshall all played starring roles in the story of the corporate rights movement.In this heated political age, nothing can be timelier than Winkler’s tour de force, which shows how America’s most powerful corporations won our most fundamental rights and turned the Constitution into a weapon to impede the regulation of big business.",Nonfiction,      We the Corporations: How American Businesses Won Their Civil Rights
41,Cheston Knapp,"For fans of John Jeremiah Sullivan and Wells Tower, a “glittering,” (Leslie Jamison), “always smart, often hilarious, and ultimately transcendent” (Anthony Doerr) linked essay collection from the managing editor of Tin House that brilliantly explores the nature of identity.Daring and wise, hilarious and tender, Cheston Knapp’s exhilarating collection of seven linked essays, Up Up, Down Down, tackles the Big Questions through seemingly unlikely avenues. In his dexterous hands, an examination of a local professional wrestling promotion becomes a meditation on pain and his relationship with his father. A profile of UFO enthusiasts ends up probing his history in the church and, more broadly, the nature and limits of faith itself. Attending an adult skateboarding camp launches him into a virtuosic analysis of nostalgia. And the shocking murder of a neighbor expands into an interrogation of our culture’s prevailing ideas about community and the way we tell the stories of our lives. Even more remarkable, perhaps, is the way he manages to find humanity in a damp basement full of frat boys. Taken together, the essays in Up Up, Down Down amount to a chronicle of Knapp’s coming-of-age, a young man’s journey into adulthood, late-onset as it might appear. He presents us with formative experiences from his childhood to marriage that echo throughout the collection, and ultimately tilts at what may be the Biggest Q of them all: what are the hazards of becoming who you are? With “an ordnance of wit” (Wells Tower) and “a prose style that feels both extravagant and exact, and a big, booming heart” (Maggie Nelson), Up Up, Down Down signals the arrival of a truly one-of-a-kind voice.",Writing,"      Up Up, Down Down: Essays"
42,Sarah B. Pomeroy,"In 1660, at the age of thirteen, Maria Sibylla Merian (1647-1717) began her study of butterfly metamorphosis—years before any other scientist published an accurate description of the process. Later, Merian and her daughter ventured thousands of miles from their home in the Netherlands to the rainforests of South America seeking new and amazing insects to observe and illustrate.     Years after her death, Merian’s accurate and beautiful illustrations were used by scientists, including Carl Linnaeus, to classify species, and today her prints and paintings are prized by museums around the world. More than a dozen species of plants and animals are named after Merian.     The first Merian biography written for ages 10 and up, this book will enchant budding scientists and artists alike. Readers will be inspired by Merian’s talent, curiosity, and grit and will be swept up in the story of her life, which was adventurous even by today’s standards.     With its lively text, quotations from Merian’s own study book, and fascinating sidebars on history, art, and science, this volume is an ideal STEAM title for readers of all ages and interests.",Biography,"      Maria Sibylla Merian: Artist, Scientist, Adventurer"
43,Martin Doyle,"How rivers have shaped American politics, economics, and society from the beginnings of the Republic to today.In this fresh and powerful work of environmental history, Martin Doyle explores how rivers have often been the source of arguments at the heart of the American experiment—over federalism, taxation, regulation, conservation, and development. Doyle tells the epic story of America and its rivers, from the U.S. Constitution’s roots in interstate river navigation, the origins of the Army Corps of Engineers, the discovery of gold in 1848, and the construction of the Hoover Dam and the TVA during the New Deal, to the failure of the levees in Hurricane Katrina. And through encounters with experts all over the country—a Mississippi River tugboat captain, an Erie Canal lock operator, a western rancher fighting for water rights—Doyle reveals how we’ve dammed, raised, rerouted, channelized, and even “re-meandered” our rivers.",History,      The Source: How Rivers Made America and America Remade Its Rivers
44,Daniel Heath Justice,"Part survey of the field of Indigenous literary studies, part cultural history, and part literary polemic, Why Indigenous Literatures Matter asserts the vital significance of literary expression to the political, creative, and intellectual efforts of Indigenous peoples today. In considering the connections between literature and lived experience, this book contemplates four key questions at the heart of Indigenous kinship traditions: How do we learn to be human? How do we become good relatives? How do we become good ancestors? How do we learn to live together? Blending personal narrative and broader historical and cultural analysis with close readings of key creative and critical texts, Justice argues that Indigenous writers engage with these questions in part to challenge settler-colonial policies and practices that have targeted Indigenous connections to land, history, family, and self. More importantly, Indigenous writers imaginatively engage the many ways that communities and individuals have sought to nurture these relationships and project them into the future.  This provocative volume challenges readers to critically consider and rethink their assumptions about Indigenous literature, history, and politics while never forgetting the emotional connections of our shared humanity and the power of story to effect personal and social change. Written with a generalist reader firmly in mind, but addressing issues of interest to specialists in the field, this book welcomes new audiences to Indigenous literary studies while offering more seasoned readers a renewed appreciation for these transformative literary traditions.",Criticism,      Why Indigenous Literatures Matter
