,author,description,genre,title
10,Aldous Huxley,"Far in the future, the World Controllers have created the ideal society. Through clever use of genetic engineering, brainwashing and recreational sex and drugs, all its members are happy consumers. Bernard Marx seems alone harbouring an ill-defined longing to break free. A visit to one of the few remaining Savage Reservations, where the old, imperfect life still continues, may be the cure for his distress...Huxley's ingenious fantasy of the future sheds a blazing light on the present and is considered to be his most enduring masterpiece.",Classics,      Brave New World
11,J.R.R. Tolkien,"In a hole in the ground there lived a hobbit. Not a nasty, dirty, wet hole, filled with the ends of worms and an oozy smell, nor yet a dry, bare, sandy hole with nothing in it to sit down on or to eat: it was a hobbit-hole, and that means comfort.Written for J.R.R. Tolkien’s own children, The Hobbit met with instant critical acclaim when it was first published in 1937. Now recognized as a timeless classic, this introduction to the hobbit Bilbo Baggins, the wizard Gandalf, Gollum, and the spectacular world of Middle-earth recounts of the adventures of a reluctant hero, a powerful and dangerous ring, and the cruel dragon Smaug the Magnificent. The text in this 372-page paperback edition is based on that first published in Great Britain by Collins Modern Classics (1998), and includes a note on the text by Douglas A. Anderson (2001). Unforgettable!",Classics,"      The Hobbit
      
          (Middle-Earth Universe)"
12,William Golding,"This book is horrifying. I'm scared like hell. Totally.I was expecting an adventure book telling about some children who got stranded in an island, but ended up with goosebumps.A bit of synopsis: A number of English school boys suffered from a plane accident causing them to get stranded in an uninhibited island. The period was maybe during the World War II. Trying to be civilized, they elected a leader for themselves as well started the division of tasks (hunters, fire-watchers, etc). Things turned bad when there's a power struggle between the group leaders, worsened by various sightings of a monster in the island. No, don't think about ""Lost"" because this is way different.No wonder I had goosebumps at the end, because this book is so true to what happens in the world today. When men tried to govern themselves (and started the whole process with goodwill inside), but blinded with egotism and lust for power, tragedy and destruction in society are inevitable.Human nature is corrupt, it only takes a trivial thing to make its nature controlled by nothing but malice. This book represents a perfect allegory for men. Culture fails repeatedly and no matter how hard we can repress it, nothing will ever stop the drive to become savages.Despite its length and easy-to-read narration, this is certainly one of the most haunting, powerful books I've ever read. Now I know why this book is listed in so many lists of greatest books in the 20th century.",Classics,      Lord of the Flies
13,S.E. Hinton,"Librarian note: This record is for one of the three editions published with different covers and with ISBN 0-140-38572-X / 978-0-14-038572-4. The records are for the 1988 cover (this record), the 1995 cover, and the 2008 cover which is also the current in-print cover.The Outsiders is about two weeks in the life of a 14-year-old boy. The novel tells the story of Ponyboy Curtis and his struggles with right and wrong in a society in which he believes that he is an outsider. According to Ponyboy, there are two kinds of people in the world: greasers and socs. A soc (short for ""social"") has money, can get away with just about anything, and has an attitude longer than a limousine. A greaser, on the other hand, always lives on the outside and needs to watch his back. Ponyboy is a greaser, and he's always been proud of it, even willing to rumble against a gang of socs for the sake of his fellow greasers--until one terrible night when his friend Johnny kills a soc. The murder gets under Ponyboy's skin, causing his bifurcated world to crumble and teaching him that pain feels the same whether a soc or a greaser.",Classics,      The Outsiders
14,Robert Louis Stevenson,"”It came about that Edward Hyde was so much smaller, slighter, and younger than Henry Jekyll. Even as good shone upon the countenance of the one, evil was written broadly and plainly on the face of the other. Evil besides (which I must still believe to be the lethal side of man) had left on that body an imprint of deformity and decay. And yet when I looked upon that ugly idol in the glass, I was conscious of no repugnance rather of a leap of welcome. This too, was myself.”
Richard Mansfield was mostly known for his dual role depicted in this double exposure. The stage adaptation opened in London in 1887, a year after the publication of the novella. (Picture 1895).Dr. Henry Jekyll is a brilliant man who in the course of trying to understand the human psyche has turned himself, with tragic results, into a guinea pig for his experiments. He has unleashed a power from within that is turning out to be too formidable to be properly contained. This book was released in 1886 and at first none of the bookshop wanted to carry the book because of the subject matter, but a positive review had people flocking to the stores to read this sinister tale of hubris overcoming reason. 
The American first edition is the true first edition because it preceded the London edition by three daysThe timing was perfect for releasing such a tale. The Victorian society was struggling with the morality that had been imposed upon them by the previous generation. They were embracing vice. Many men of means living in London now found themselves hearing the siren song of pleasures available on the East End. They could be as naughty as they wanted and safely leave their depravity on that side of town before they return to the respectable bosom of their family and careers. They were struggling with the dual natures of their existences. The thunder of the church and the faces of their sweet families made them feel guilty for their need to drink gin in decrepit pubs, smoke opiates in dens of inequity, consort with underage whores, and run the very real risk of being robbed by cutthroats. This walk on the wild side also allowed them the privilege of feeling completely superior to all those beings providing their means of entertainment. Jekyll as it turns out is no different. He relishes the adventures of his other persona even as he feels the mounting horror of losing control of this other self he calls Mr. Edward Hyde. Furthermore, his creation has no loyalty. ”My two natures had memory in common, but all other faculties were most unequally shared between them. Jekyll (who was composite) now with the most sensitive apprehensions, now with a greedy gusto, projected and shared in the pleasures and adventures of Hyde; but Hyde was indifferent to Jekyll, or but remembered him as the mountain bandit remembers the cavern in which he conceals himself from pursuit.”
Spencer Tracy plays Dr. Jekyll and Mr. Hyde in 1941.Unfortunately indifference becomes more personal, more brutal in nature, as Hyde becomes more and more a caged animal who does not want to have to embrace the pretenses of Jekyll’s respectable position. ”The hatred of Hyde for Jekyll was of a different order. His terror of the gallows drove him continually to commit temporary suicide, and return to his subordinate station of a part instead of a person; he loathed the necessity, he loathed the despondency into which Jekyll had fallen, and he resented the dislike which he was himself regarded.”The tincture that has so far allowed Jekyll to contain Hyde is needing to be doubled and tripled to give Jekyll some modicum of control over his deviant nature. Jekyll contacts every apothecary he knows trying to find more of the solution he needs only to discover that the original batch that he used to make his “grand discovery” with must have been tainted with a foreign substance unknown to any of the suppliers. This foreign substance, unfortunately, is the ingredient that made the emergence and the restraint of Hyde possible. Dire circumstances indeed. Men who normally did not read novels were buying this book. I believe they were looking for some insight into their own nature maybe even some sympathy for their own urges. They made a book that quite possibly could have been thought of as an entertaining gothic novel into an international best seller. New generations of readers are still finding this book essential reading. Even those that have never read this book know the plot and certainly know the names of Jekyll and Hyde. It has inspired numerous movies, mini-series, comic books, and plays. It could be argued that it is one of the most influential novels on the creative arts. It was but a dream. Robert Louis Stevenson was stymied for a new idea. He was racking his brain hoping for inspiration. ”He had his names for the agents of his dreams, his whimsical alter ego and writing self. Stevenson referred to these agents, it pains me to admit, as ‘the little people’ and the ‘the Brownies.’ His hope was that they would supply him with marketable tales.”
RLSIt came to him in a nightmare that had him screaming loudly enough to wake the whole household. It was a gift from the depths of his mind, maybe an acknowledgement of his own dark thoughts, his own darkest desires.He wrote the nightmare down on paper feverishly over ten days. When he read the final draft to his wife, Fanny, her reaction was not what he expected. She was cold to the tale, completely against publishing such a sensationalized piece of writing. They argued, thin skinned to any criticism as most writers are especially when it is a complete repudiation of a piece of writing he was particularly proud of; Stevenson, in a moment of rage, tossed the whole manuscript in the fireplace. Be still my heart. There is no arguing with success of this magnitude, but I can’t help but wonder what was in that first draft. If there is a criticism of this novel it would be for the restrained nature in which it is presented. Did Stevenson just let it all go? Did he give us more elaborate details of Hyde’s excursions? Was Jekyll’s glee in Hyde’s adventures more fully explored? I understand Stevenson was a fiery Scot given to flights of temper that could only be doused with something as dramatic as throwing 60,000 words into the fire, but how about flinging the pages about the room, and storming away followed by the proper slamming of a door to punctuate displeasure. In my mind’s eye I can see his stepson, Lloyd Osborne, carefully gathering the pages, scaring himself reading them in the middle of the night, and keeping them for all posterity between the leaves of a writing journal.
In 1920 John Barrymore played Dr. Jekyll and Mr. Hyde.Stevenson was obsessed with the concept of good and evil. We all have a side to our personality that we prefer to keep hidden. We all wear masks. For now our inner thoughts are still our own, but don’t be surprised if the NSA has figured out how to tap in and tape those as well. Sometimes wearing the mask becomes arduous. Another entity fights to be allowed to roam free. We want to be impulsive, self-gratifying, slutty, sometimes brutal, but most importantly unfettered by our reputations. I wouldn’t necessarily call that evil, but there are people who do have true viciousness barely contained and we have to hope they continue to restrain it. The Victorians identified with Jekyll/Hyde and maybe to know that others are also struggling with doing right without doing wrong certainly made them feel less like an aberration when they next felt the itch for the East End. I’m sure this book was the source of many fine conversations as they drank their gin and smelled the musky hair of the doxie on their laps. 
The author with his wife and their household in Vailima, Samoa, c. 1892 Photograph of Robert Louis Stevenson and family, Vailima, on the island of Upolu in Samoa. Left to right: Mary Carter, maid to Stevenson's mother, Lloyd Osbourne, Stevenson's stepson, Margaret Balfour, Stevenson's mother, Isobel Strong, Stevenson's stepdaughter, Robert Louis Stevenson, Austin Strong, the Strong's son, Stevenson's wife Fanny Stevenson, and Joseph Dwight Strong, Isobel's husband.The word that most of his friends and acquaintances used to describe Stevenson (RLS as I often think of him) was captivating. He was sorely missed when he made the decision to move to Samoa taking himself a long way from supportive friends and his fans. He was searching for a healthy environment that would restore his always ailing health. Unfortunately the new climate was found too late, he died at the age of 44 from a brain aneurysm leaving his last novel, the Weir of Hermiston, unfinished. Many believe that he was on the verge of writing his greatest novel. Oddly enough, F. Scott Fitzgerald a very different writer from RLS, but also a favorite of mine died at 44 as well. Critics also believe that The Last Tycoon would have been his best novel if he’d had time to finish it. It does make me wonder about the wonderful stories that were left forever trapped in the now long silent pens of RLS and FSF, but they both left lasting monuments to literature. Even those that don’t appreciate their writing the way I do still have to admit that their impact was undeniable. If you wish to see more of my most recent book and movie reviews, visit http://www.jeffreykeeten.comI also have a Facebook blogger page at:https://www.facebook.com/JeffreyKeeten",Classics,      The Strange Case of Dr. Jekyll and Mr. Hyde
15,Anne Frank,"My intention of writing a review for this book is to tell all the negative reviewers to SHUT UP! I am all for everyone's right to express their opinion but I read a few of the '1 star' reviews and I was shocked to read what a few people had to say about this book. Before making an opinion I suggest people to keep a few things in mind:1. This is someone's DIARY not a book meant to entertain people. If you think it was boring then answer me, how many interesting things can you possibly do locked up in a place for 3 years??2. For those who comment on the writing-This is a 14year old's diary!! She didn't write it with the intention of winning the pulitzer.3.For those who commented on her ideologies or how nazism is portrayed. Hello!! She was 14!!! And maybe..just maybe its justified to think the way she does considering she LIVED it unlike so many of us who get to sit back on our comfortable sofas and critically analyze every XYZ thing in the world.I believe no one has the right to 'review' much less criticize a written document of a 14 year old's life who made it through the worst of circumstances and through difficulties we cannot even imagine to live through.Its a pity some people think the way they do.EDIT 27th Sept, 2013:I never imagined I would garner so many likes for this review. This only means that a lot of people are emotional about this book and take negative reviews as a personal insult. I wrote this review in a very emotionally charged mind frame. A year later, now that I am older, wiser and more mature, I realise I could have used fewer exclamation marks. :P",Nonfiction,      The Diary of a Young Girl
16,Robert Louis Stevenson,"""For sheer storytelling delight and pure adventure, Treasure Island has never been surpassed. From the moment young Jim Hawkins first encounters the sinister Blind Pew at the Admiral Benbow Inn until the climactic battle for treasure on a tropic isle, the nevel creates scenes and characters that have firetd the imaginations of generations of readers. Written by a superb prose stylist, a master of both action and atmosphere, the story centers upon the conflict between good and evil - but in this case a particularly engaging form of evil. It is the villainy of that most ambiguous rogue Long John Silver that sets the tempo of this tale of treachery, greed, and daring. Designed to forever kindle a dream of high romance and distant horizons, Treasure Island is, in the words of G. K. Chesterton, 'the realization of an ideal, that which is promised in its provocative and beckoning map; a vision not only of white skeletons but also green palm trees and sapphire seas.' G. S. Fraser terms it 'an utterly original book' and goes on to write: 'There will always be a place for stories like Treasure Island that can keep boys and old men happy.'",Classics,      Treasure Island
17,William Shakespeare,"Folger Shakespeare Library: the world's leading center for Shakespeare studies.Each edition includes: Freshly edited text based on the best early printed version of the play; Full explanatory notes conveniently placed on pages facing the text of the play; Scene-by-scene plot summaries; A key to famous lines and phrases; An introduction to reading Shakespeare's language; An essay by an outstanding scholar providing a modern perspective on the play; Illustrations from the Folger Shakespeare Library's vast holdings of rare books; Essay by Susan Snyder; The Folger Shakespeare Library in Washington, D.C., is home to the world's largest collection of Shakespeare's printed works, and a magnet for Shakespeare scholars from around the globe. In addition to exhibitions open to the public throughout the year, the Folger offers a full calendar of performances and programs.",Classics,      Macbeth
18,Oscar Wilde,"Oscar Wilde's madcap farce about mistaken identities, secret engagements, and lovers entanglements still delights readers more than a century after its 1895 publication and premiere performance. The rapid-fire wit and eccentric characters of The Importance of Being Earnest have made it a mainstay of the high school curriculum for decades.Cecily Cardew and Gwendolen Fairfax are both in love with the same mythical suitor. Jack Worthing has wooed Gwendolen as Ernest while Algernon has also posed as Ernest to win the heart of Jack's ward, Cecily. When all four arrive at Jack's country home on the same weekend the ""rivals"" to fight for Ernest's undivided attention and the ""Ernests"" to claim their beloveds pandemonium breaks loose. Only a senile nursemaid and an old, discarded hand-bag can save the day!This Prestwick House Literary Touchstone Edition includes a glossary and reader's notes to help the modern reader appreciate Wilde's wry wit and elaborate plot twists.",Classics,      The Importance of Being Earnest
19,Alice Walker,"The Color Purple is a classic. With over a million copies sold in the UK alone, it is hailed as one of the all-time 'greats' of literature, inspiring generations of readers.Set in the deep American South between the wars, it is the tale of Celie, a young black girl born into poverty and segregation. Raped repeatedly by the man she calls 'father', she has two children taken away from her, is separated from her beloved sister Nettie and is trapped into an ugly marriage. But then she meets the glamorous Shug Avery, singer and magic-maker - a woman who has taken charge of her own destiny. Gradually, Celie discovers the power and joy of her own spirit, freeing her from her past and reuniting her with those she loves.",Classics,      The Color Purple
20,Frances Hodgson Burnett,"I am now confused. I do not know anymore what is my preference when it comes to books.When I was a kid, I wanted to read only books with pictures like the illustrated ""Alice in the Wonderland"" or ""Rip Van Winkle"". Until I read ""Silas Marner"" with no pictures and I said, wow, books with no pictures are also great! When I was a teenager, I said I don't like to read books that are hard to understand and read by adults until I read ""Lolita"" by Vladimir Nabokov and I said, wow, I did not know that there are authors who write this way! When I was a young man, I said I do not want thick books because I do not have time for them until I read ""War and Peace"" and ""The Fountainhead"" and I said, wow, thick books can be really engaging and finishing them can give you a different high! When I became a husband, my sex life became busy, I stopped heavy reading and concentrated on my job (not on copulating you silly) so I just grabbed some easy-read bestsellers like ""The Da Vinci Code"", ""The Kite Runner"" until my daughter came and I had to read some children's books to her and she loved them but I secretly hated them until I read to her ""The Little Prince"" and said, wow, there are still children's books that can speak to me even if I am a grown up man!When I became a middle-aged man, I discovered Goodreads. There is an option to screen members who apply to become your friend by asking the applicant a question. I thought then that the choice of genre was important so I chose this question: What is your favorite literary genre?"" and from then on, I have been accepting and ignoring invites based on his/her answer. I generally don't accept invites from people who say they don't have any preference. I thought that that kind of answer is wishy-washy or indecisive that reflects his or her not being a serious reader.Prior to last year, I said, I don't want to read fantasy books. I am too old for that. Until, I read the whole series of J.R.R.Tolkien's The Lord of the Rings and I say, wow, wow, wow, I did not know that I could still be amazed by a fantasy book about wizards, trolls, flying horse, monsters and little creatures! This book, The Secret Garden is a kind of book that I would not even consider reading. It is neither a 501 nor a 1001 book. The reason why I read this is that it is one of the Top 100 Favorite Books of The Filipino Group here at Goodreads. We challenged ourselves to read all the chosen books so I gave this a try.Story-wise, it is too sweeet. Saccharine corny. Predictable. Inappropriate for a middle-age man like me. Almost insulting to intelligence: feisty girl turns sweet girl. Sickly unwanted boy turns healthy. Then the boy and father embrace each other and profess love for one another. Hu hu hu. Books can just hit you without any warning. I was sad yet happy when I closed this book this morning. I think I am going crazy reading different books and experience all the different emotions while reading them. So I don't know anymore. I don't know what I like in books. No more preferences. Ask me now, what is my favorite genre. I don't know. But, the writing in this book is flawless. I have attended a novel-writing workshop last year and all the ingredients of a good novel are here: well-developed characters, each of them has his/her own distinct voice and transforming towards the end, milieu (the garden) is clearly described and very significant in the story, the internal and external conflicts are arranged like small-to-tall majorettes in a parade, the hooks at the end of each chapter, the climax, the falling action, the denouement ties up the loose ends from the conflicts. The theme is solid. The lessons, though corny, are school-textbook-kind of reminders: that love is important to make this world a better place and nature is beautiful so we have to take care of it.I guess my realization is this: yes, at some points in our lives, we tend to prefer some literary genres over the others. However, the genre is secondary to the writing. If the writer is good, no matter in which genre the book belongs, he/she should be read.
It is not the genre, it is the writing.
",Classics,      The Secret Garden
21,Truman Capote,"It's New York in the 1940s, where the martinis flow from cocktail hour till breakfast at Tiffany's. And nice girls don't, except, of course, Holly Golightly. Pursued by Mafia gangsters and playboy millionaires, Holly is a fragile eyeful of tawny hair and turned-up nose, a heart-breaker, a perplexer, a traveller, a tease. She is irrepressibly 'top banana in the shock department', and one of the shining flowers of American fiction.This edition also contains three stories: 'House of Flowers', 'A Diamond Guitar' and 'A Christmas Memory'.",Classics,      Breakfast at Tiffany's
22,Emily Brontë,"You can find the redesigned cover of this edition HERE.Wuthering Heights is a wild, passionate story of the intense and almost demonic love between Catherine Earnshaw and Heathcliff, a foundling adopted by Catherine's father. After Mr Earnshaw's death, Heathcliff is bullied and humiliated by Catherine's brother Hindley and wrongly believing that his love for Catherine is not reciprocated, leaves Wuthering Heights, only to return years later as a wealthy and polished man. He proceeds to exact a terrible revenge for his former miseries. The action of the story is chaotic and unremittingly violent, but the accomplished handling of a complex structure, the evocative descriptions of the lonely moorland setting and the poetic grandeur of vision combine to make this unique novel a masterpiece of English literature.",Classics,      Wuthering Heights
23,Daniel Keyes,"The story of a mentally disabled man whose experimental quest for intelligence mirrors that of Algernon, an extraordinary lab mouse. In diary entries, Charlie tells how a brain operation increases his IQ and changes his life. As the experimental procedure takes effect, Charlie's intelligence expands until it surpasses that of the doctors who engineered his metamorphosis. The experiment seems to be a scientific breakthrough of paramount importance--until Algernon begins his sudden, unexpected deterioration. Will the same happen to Charlie?",Fiction,      Flowers for Algernon
24,H.G. Wells,"“I’ve had a most amazing time....”So begins the Time Traveller’s astonishing firsthand account of his journey 800,000 years beyond his own era—and the story that launched H.G. Wells’s successful career and earned him his reputation as the father of science fiction. With a speculative leap that still fires the imagination, Wells sends his brave explorer to face a future burdened with our greatest hopes...and our darkest fears. A pull of the Time Machine’s lever propels him to the age of a slowly dying Earth.  There he discovers two bizarre races—the ethereal Eloi and the subterranean Morlocks—who not only symbolize the duality of human nature, but offer a terrifying portrait of the men of tomorrow as well.  Published in 1895, this masterpiece of invention captivated readers on the threshold of a new century. Thanks to Wells’s expert storytelling and provocative insight, The Time Machine will continue to enthrall readers for generations to come. ",Classics,      The Time Machine
25,Mitch Albom,"Maybe it was a grandparent, or a teacher or a colleague. Someone older, patient and wise, who understood you when you were young and searching, and gave you sound advice to help you make your way through it. For Mitch Albom, that person was Morrie Schwartz, his college professor from nearly twenty years ago.Maybe, like Mitch, you lost track of this mentor as you made your way, and the insights faded. Wouldn't you like to see that person again, ask the bigger questions that still haunt you? Mitch Albom had that second chance. He rediscovered Morrie in the last months of the older man's life. Knowing he was dying of ALS - or motor neurone disease - Mitch visited Morrie in his study every Tuesday, just as they used to back in college. Their rekindled relationship turned into one final 'class': lessons in how to live.",Nonfiction,      Tuesdays with Morrie
26,Lewis Carroll,"""Good gracious!"" said Alice, ""I do believe I'm inside a review!""She turned to the Hatter and the March Hare. ""Well, let me see. Here is the title, and here is the date I read it. That must be today. Now I need to explain the plot and the overall point.""""There is no plot,"" said the March Hare disagreeably.""And there is no point,"" agreed the Hatter. He poured a little hot tea on the Dormouse's nose, making it wake with a start. ""The book breaks new ground,"" it said rapidly in a high, sing-song voice. ""Intentionally eluding easy assignment to any traditional category, it anticipates the twentieth century's fascination with the relationship between the signifier and the signified, and wittily deconstructs the primacy of meaning and the rationality of thought."" Then it went back to sleep again, and began to snore gently.""Whatever did that mean?"" asked Alice, surprised.""Why is a Derrida like a derrière?"" replied the Hatter.""I don't know,"" said Alice.""I don't know either,"" said the Hatter triumphantly.""It would be reasonable"", said Alice, in the grown-up tone she had sometimes heard her sister use, ""It would be reasonable for you to explain what the book is about, so that I could put that in my review."" ""It would be reasonable,"" said the Hatter, ""to expect hot premarital sex in a Stephenie Meyer novel. But don't imagine you'll find any.""Alice couldn't think of anything to reply to this, so she turned away without another word. When she was almost out of earshot, she thought she heard the Hatter shout something after her that might have been ""Foucault!""",Classics,"      Alice's Adventures in Wonderland
      
          (Alice's Adventures in Wonderland #1)"
27,Kazuo Ishiguro,"Kazuo Ishiguro writes the anti-haiku: instead of consciousness awakening to the immediacy of the immutable natural world, subjective memory is peeled back layer by layer to expose consciousness; instead of the joyous eruption of awareness, the tension of the gradual decompression of ignorance; instead of a humility that acknowledges the unknowable on its own terms, rambling that tries to fill the chasm of existential angst that has suddenly opened up like a sinkhole in being. Yet what his writing shares with the haiku is the bringing about of enlightenment -- it arrives, tarnished and the worse for wear, in the end. Stevens, a butler, has spent his life defining himself by his occupation. However, after having spent his best years in the service of the Nazi-sympathizing British aristocrat Lord Darlington, he necessarily grows introspective. When his new employer -- a wealthy American that is himself a signifier of the changed order of postwar Europe -- urges him to take a brief vacation, Stevens is forced to face the consequences of his life's decisions.Without his domestic rituals to brace him, his identity unravels. He grasps at the phantom of native British superiority which has proven illusory -- the empire lay in ruins, and the men who comprised its ruling class are a weary and incompetent bunch the likes of his previous employer. He remembers the imposing physicality of his long-dead father but is forced to see the broken man who expired waiting upon others. His threadbare philosophizing over ""dignity"" and what it means to his bearing and station finally collapses, and he admits his own personal failings with fellow servant Miss Kenton, who represents, fleetingly, a chance at redemption and happiness.",Fiction,      The Remains of the Day
28,Arthur Conan Doyle,"'There's a scarlet thread of murder running through the colourless skein of life, and our duty is to unravel it, and isolate it, and expose every inch of it.'From the moment Dr. John Watson takes lodgings in Baker Street with the consulting detective Sherlock Holmes, he becomes intimately acquainted with the bloody violence and frightening ingenuity of the criminal mind.In A Study in Scarlet, Holmes and Watson's first mystery, the pair are summoned to a south London house where they find a dead man whose contorted face is a twisted mask of horror. The body is unmarked by violence but on the wall a mysterious word has been written in blood.The police are baffled by the crime and its circumstances. But when Sherlock Holmes applies his brilliantly logical mind to the problem he uncovers a tragic tale of love and deadly revenge...",Classics,"      A Study in Scarlet
      
          (Sherlock Holmes #1)"
29,Philip K. Dick,"It's America in 1962. Slavery is legal once again. The few Jews who still survive hide under assumed names. In San Francisco, the I Ching is as common as the Yellow Pages. All because some twenty years earlier the United States lost a war—and is now occupied by Nazi Germany and Japan.This harrowing, Hugo Award-winning novel is the work that established Philip K. Dick as an innovator in science fiction while breaking the barrier between science fiction and the serious novel of ideas. In it Dick offers a haunting vision of history as a nightmare from which it may just be possible to wake.",Science Fiction,      The Man in the High Castle
30,Louisa May Alcott,"Generations of readers young and old, male and female, have fallen in love with the March sisters of Louisa May Alcott’s most popular and enduring novel, Little Women. Here are talented tomboy and author-to-be Jo, tragically frail Beth, beautiful Meg, and romantic, spoiled Amy, united in their devotion to each other and their struggles to survive in New England during the Civil War.It is no secret that Alcott based Little Women on her own early life. While her father, the freethinking reformer and abolitionist Bronson Alcott, hobnobbed with such eminent male authors as Emerson, Thoreau, and Hawthorne, Louisa supported herself and her sisters with �woman’s work,” including sewing, doing laundry, and acting as a domestic servant. But she soon discovered she could make more money writing. Little Women brought her lasting fame and fortune, and far from being the �girl’s book” her publisher requested, it explores such timeless themes as love and death, war and peace, the conflict between personal ambition and family responsibilities, and the clash of cultures between Europe and America.",Classics,"      Little Women
      
          (Little Women #1)"
31,Bram Stoker,"A true masterwork of storytelling, Dracula has transcended generation, language, and culture to become one of the most popular novels ever written. It is a quintessential tale of suspense and horror, boasting one of the most terrifying characters ever born in literature: Count Dracula, a tragic, night-dwelling specter who feeds upon the blood of the living, and whose diabolical passions prey upon the innocent, the helpless, and the beautiful. But Dracula also stands as a bleak allegorical saga of an eternally cursed being whose nocturnal atrocities reflect the dark underside of the supremely moralistic age in which it was originally written -- and the corrupt desires that continue to plague the modern human condition.  Pocket Books Enriched Classics present the great works of world literature enhanced for the contemporary reader. This edition of Dracula was prepared by Joseph Valente, Professor of English at the University of Illinois and the author of Dracula's Crypt: Bram Stoker, Irishness, and the Question of Blood, who provides insight into the racial connotations of this enduring masterpiece.",Classics,      Dracula
32,Roald Dahl,"Willy Wonka's famous chocolate factory is opening at last!But only five lucky children will be allowed inside. And the winners are: Augustus Gloop, an enormously fat boy whose hobby is eating; Veruca Salt, a spoiled-rotten brat whose parents are wrapped around her little finger; Violet Beauregarde, a dim-witted gum-chewer with the fastest jaws around; Mike Teavee, a toy pistol-toting gangster-in-training who is obsessed with television; and Charlie Bucket, Our Hero, a boy who is honest and kind, brave and true, and good and ready for the wildest time of his life!",Childrens,"      Charlie and the Chocolate Factory
      
          (Charlie Bucket #1)"
33,L.M. Montgomery,"I don't often give books five stars and as I neared the end of this book, I gave some thought to how many stars this book deserved. I've read the Anne of Green Gables series once before - over twenty years ago. In spite of the amount of time that has elapsed, I clearly recall reading the last book in the series very slowly and thinking to myself, ""I will be so sad to not be able to read about Anne anymore."" When I picked up this book a few days ago to re-read it, I found within a few chapters that it was like seeing an old friend. Anne was even more delightful than I recalled, since I now have daughters who share her ""scope for imagination,"" her penchant for large words and her zest for life. Reading about Anne's appreciation for life's loveliness made me appreciate my daughters and long to live more in-the-moment myself. So, I decided that a book that feels like an old friend after twenty years deserves five stars.Anne Shirley must be one of the most delightful characters ever written, largely because she is far from perfect. She makes mistakes, as we all do, but her mistakes are much funnier than my own feel and she makes me see the value in learning from each of them, laughing at them and moving on. Like my middle daughter, there is no lukewarm with Anne. I love that she approaches life enthusiastically, despite have spent a decade belonging to no one.I also like that Anne talks straightforwardly about wanting, seeking and building friendships. Even now, I am hesitant, awkward and scattershot at building relationships. I may meet someone who seems a kindred spirit, but lack the time or, let's be honest, sheer boldness to approach them and seek to build a friendship. We see Anne seek and build relationships not only upon her arrival in Avonlea, but during her time at Queens.One reasons I re-read this book was because two friends recommended it for it's fluency in writing dialogue. Unlike Little Women, which I attempted to read for the writing, this book did not disappoint. The dialogue sounds exactly like each character would sound and it flows smoothly from narration to dialogue and back. In fact, I'm baffled that Little Women routinely makes top 100 lists while Anne of Green Gables is nowhere to be found on the lists of must-read classics. Unlike the Little Women characters who are archetypes rather than three dimensional characters, Anne is a bold a female character who refuses to be categorized. That's exactly why I love her and love this book.",Classics,"      Anne of Green Gables
      
          (Anne of Green Gables #1)"
34,Leo Tolstoy,"Hailed as one of the world's supreme masterpieces on the subject of death and dying, The Death of Ivan Ilyich is the story of a worldly careerist, a high court judge who has never given the inevitability of his dying so much as a passing thought. But one day, death announces itself to him, and to his shocked surprise, he is brought face to face with his own mortality. How, Tolstoy asks, does an unreflective man confront his one and only moment of truth?This short novel was an artistic culmination of a profound spiritual crisis in Tolstoy's life, a nine-year period following the publication of Anna Karenina during which he wrote not a word of fiction.A thoroughly absorbing and, at times, terrifying glimpse into the abyss of death, it is also a strong testament to the possibility of finding spiritual salvation.",Classics,      The Death of Ivan Ilych
35,Jack London,"Life is good for Buck in Santa Clara Valley, where he spends his days eating and sleeping in the golden sunshine. But one day a treacherous act of betrayal leads to his kidnap, and he is forced into a life of toil and danger. Dragged away to be a sledge dog in the harsh and freezing cold Yukon, Buck must fight for his survivial. Can he rise above his enemies and become the master of his realm once again?",Classics,      The Call of the Wild
36,C.S. Lewis,"
“Do not by any means destroy yourself, for if you live you may yet have good fortune, but all the dead are dead like.” 
This felt as if I was reading a folktale about a horse and a boy who wander around and seek their new adventure. Yet the humor in this book is abundant, even though the narration is not as intriguing as the other books. And the storyline is quite straight and lacks of twists or epicness, too. I yawned so many times while I was getting past the first half of the book. I'd used my whole day to finish this book despite how short it is, the story runs on until I felt so tired and wished it should have ended sooner than later.
“When things go wrong, you'll find they usually go on getting worse for some time; but when things once start going right they often go on getting better and better.” 
Anyway, The Horse and His Boy has strange words that I tried so hard to understand. The dialogues are weird, too, for the characters always talk to each other like, 'O enlightened Prince, O loquacious Vizier, O my resourceful son, O eternal Tisroc, O impeccable Tisroc'. I didn't use to something like this in literatures.But I kind of enjoyed this book, and this is the story that doesn't includes the old characters in it. However, I want to see the conclusion where everything meets it ending and is deduced to the finest point for the readers to see the whole picture.
“Do not dare not to dare.” 
https://goo.gl/9gaT6u",Fantasy,"      The Horse and His Boy
      
          (The Chronicles of Narnia (Publication Order) #5)"
